system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,dataset,mean,precipitation,week_start,.geo
1_1_14_000100000000000005af,115,India,1494,Karnataka,70166,Udupi,NO,3000,Member State,1997,0.324776435144,4.47398736543,precipitation,0.5037056276542252,0.5037056276542252,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_0001000000000000059e,115,India,1494,Karnataka,17689,Kodagu,NO,3000,Member State,1000,0.340390758262,3.89778200859,precipitation,0.7569206964653702,0.7569206964653702,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005ae,115,India,1494,Karnataka,70165,Koppal,NO,3000,Member State,1997,0.468085913445,4.85223438507,precipitation,1.7712968964836702,1.7712968964836702,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005a8,115,India,1494,Karnataka,70159,Bangalore Urban,NO,3000,Member State,1000,0.181516804258,2.77293836191,precipitation,0.0912107707535106,0.0912107707535106,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005ac,115,India,1494,Karnataka,70163,Gadag,NO,3000,Member State,1997,0.389915233002,4.9027012758,precipitation,2.3726465441119404,2.3726465441119404,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_00010000000000000596,115,India,1494,Karnataka,17680,Bellary,NO,3000,Member State,1997,0.708337262756,6.83886584297,precipitation,2.351261335536538,2.351261335536538,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_00010000000000000598,115,India,1494,Karnataka,17682,Bijapur,NO,3000,Member State,1997,0.888709983734,6.23599348468,precipitation,0.7882684470419895,0.7882684470419895,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_0001000000000000059a,115,India,1494,Karnataka,17685,Dakshin Kannad,NO,3000,Member State,1997,0.379896635794,4.25483671603,precipitation,1.2606415617253606,1.2606415617253606,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_0001000000000000059b,115,India,1494,Karnataka,17686,Dharwad,NO,3000,Member State,1997,0.358696368748,4.03747878022,precipitation,1.939046801435495,1.939046801435495,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005a1,115,India,1494,Karnataka,17692,Mysore,NO,3000,Member State,1997,0.523124059943,5.51073934174,precipitation,0.2773884362653539,0.2773884362653539,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005ad,115,India,1494,Karnataka,70164,Haveri,NO,3000,Member State,1997,0.402374204539,4.07415605423,precipitation,2.5124453821214328,2.5124453821214328,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005a3,115,India,1494,Karnataka,17694,Shimoga,NO,3000,Member State,1997,0.647171433005,5.89260393244,precipitation,1.91616282539796,1.91616282539796,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005a6,115,India,1494,Karnataka,70157,Bagalkot,NO,3000,Member State,1997,0.553821708242,5.77787617692,precipitation,0.5240142840386753,0.5240142840386753,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005a9,115,India,1494,Karnataka,70160,Chamrajnagar,NO,3000,Member State,1997,0.469209556679,5.05047545129,precipitation,0.3574500329016498,0.3574500329016498,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005aa,115,India,1494,Karnataka,70161,Chitradurga,NO,3000,Member State,1997,0.705669080872,5.78520554575,precipitation,2.240792593390147,2.240792593390147,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005ab,115,India,1494,Karnataka,70162,Davanagere,NO,3000,Member State,1997,0.553735624588,5.59315442439,precipitation,3.056823995627644,3.056823995627644,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_14_000100000000000005a2,115,India,1494,Karnataka,17693,Raichur,NO,3000,Member State,1997,0.712555284955,4.85078126471,precipitation,0.7141982698699818,0.7141982698699818,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_00010000000000000595,115,India,1494,Karnataka,17679,Belgaum,NO,3000,Member State,1000,1.12651719012,9.3917775844,precipitation,4.777383521558847,4.777383521558847,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_00010000000000000597,115,India,1494,Karnataka,17681,Bidar,NO,3000,Member State,1000,0.463418234971,4.6682529696,precipitation,4.172033690234303,4.172033690234303,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_00010000000000000599,115,India,1494,Karnataka,17683,Chikmagalur,NO,3000,Member State,1000,0.600026862763,4.97883865607,precipitation,9.01965405081054,9.01965405081054,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_0001000000000000059c,115,India,1494,Karnataka,17687,Gulbarga,NO,3000,Member State,1000,1.37726305161,8.97881750526,precipitation,3.4306558937099867,3.4306558937099867,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_0001000000000000059d,115,India,1494,Karnataka,17688,Hassan,NO,3000,Member State,1000,0.565800264772,5.52801567818,precipitation,4.724055571805867,4.724055571805867,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005a0,115,India,1494,Karnataka,17691,Mandya,NO,3000,Member State,1000,0.40978382627,4.42402086847,precipitation,2.1756177336695286,2.1756177336695286,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_0001000000000000059f,115,India,1494,Karnataka,17690,Kolar,NO,3000,Member State,1000,0.684285324507,6.82655062926,precipitation,1.1407618922438665,1.1407618922438665,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005a4,115,India,1494,Karnataka,17695,Tumkur,NO,3000,Member State,1000,0.884369413307,9.15524907447,precipitation,3.40094584288199,3.40094584288199,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005a5,115,India,1494,Karnataka,17696,Uttar Kannand,NO,3000,Member State,1000,0.863034480134,8.61203816888,precipitation,6.049608065620943,6.049608065620943,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005a7,115,India,1494,Karnataka,70158,Bangalore Rural,NO,3000,Member State,1000,0.483936585346,7.17711543612,precipitation,1.8171491558628072,1.8171491558628072,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005af,115,India,1494,Karnataka,70166,Udupi,NO,3000,Member State,1997,0.324776435144,4.47398736543,precipitation,4.836595668268177,4.836595668268177,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_0001000000000000059e,115,India,1494,Karnataka,17689,Kodagu,NO,3000,Member State,1000,0.340390758262,3.89778200859,precipitation,3.083703687342601,3.083703687342601,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005a8,115,India,1494,Karnataka,70159,Bangalore Urban,NO,3000,Member State,1000,0.181516804258,2.77293836191,precipitation,1.3751036530881535,1.3751036530881535,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005ae,115,India,1494,Karnataka,70165,Koppal,NO,3000,Member State,1997,0.468085913445,4.85223438507,precipitation,4.000287244659375,4.000287244659375,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005ac,115,India,1494,Karnataka,70163,Gadag,NO,3000,Member State,1997,0.389915233002,4.9027012758,precipitation,4.727416706073586,4.727416706073586,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005ad,115,India,1494,Karnataka,70164,Haveri,NO,3000,Member State,1997,0.402374204539,4.07415605423,precipitation,4.694355502714391,4.694355502714391,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_00010000000000000596,115,India,1494,Karnataka,17680,Bellary,NO,3000,Member State,1997,0.708337262756,6.83886584297,precipitation,4.329881596546064,4.329881596546064,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_00010000000000000598,115,India,1494,Karnataka,17682,Bijapur,NO,3000,Member State,1997,0.888709983734,6.23599348468,precipitation,4.200717885048027,4.200717885048027,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_0001000000000000059a,115,India,1494,Karnataka,17685,Dakshin Kannad,NO,3000,Member State,1997,0.379896635794,4.25483671603,precipitation,4.78737226779392,4.78737226779392,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005a1,115,India,1494,Karnataka,17692,Mysore,NO,3000,Member State,1997,0.523124059943,5.51073934174,precipitation,2.378106136577041,2.378106136577041,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_0001000000000000059b,115,India,1494,Karnataka,17686,Dharwad,NO,3000,Member State,1997,0.358696368748,4.03747878022,precipitation,5.488276956549425,5.488276956549425,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005a3,115,India,1494,Karnataka,17694,Shimoga,NO,3000,Member State,1997,0.647171433005,5.89260393244,precipitation,6.824861951655097,6.824861951655097,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005a6,115,India,1494,Karnataka,70157,Bagalkot,NO,3000,Member State,1997,0.553821708242,5.77787617692,precipitation,3.5569649146193227,3.5569649146193227,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005a9,115,India,1494,Karnataka,70160,Chamrajnagar,NO,3000,Member State,1997,0.469209556679,5.05047545129,precipitation,2.075866413713628,2.075866413713628,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005aa,115,India,1494,Karnataka,70161,Chitradurga,NO,3000,Member State,1997,0.705669080872,5.78520554575,precipitation,6.937427609916445,6.937427609916445,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005ab,115,India,1494,Karnataka,70162,Davanagere,NO,3000,Member State,1997,0.553735624588,5.59315442439,precipitation,6.5340345021267074,6.5340345021267074,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_15_000100000000000005a2,115,India,1494,Karnataka,17693,Raichur,NO,3000,Member State,1997,0.712555284955,4.85078126471,precipitation,2.50993949792978,2.50993949792978,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_0001000000000000059d,115,India,1494,Karnataka,17688,Hassan,NO,3000,Member State,1000,0.565800264772,5.52801567818,precipitation,0.0124744318625219,0.0124744318625219,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_00010000000000000597,115,India,1494,Karnataka,17681,Bidar,NO,3000,Member State,1000,0.463418234971,4.6682529696,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_00010000000000000599,115,India,1494,Karnataka,17683,Chikmagalur,NO,3000,Member State,1000,0.600026862763,4.97883865607,precipitation,0.0353737482764581,0.0353737482764581,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_0001000000000000059c,115,India,1494,Karnataka,17687,Gulbarga,NO,3000,Member State,1000,1.37726305161,8.97881750526,precipitation,0.032974979118848,0.032974979118848,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_0001000000000000059e,115,India,1494,Karnataka,17689,Kodagu,NO,3000,Member State,1000,0.340390758262,3.89778200859,precipitation,0.0625001450132578,0.0625001450132578,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_00010000000000000595,115,India,1494,Karnataka,17679,Belgaum,NO,3000,Member State,1000,1.12651719012,9.3917775844,precipitation,1.0417077518953315,1.0417077518953315,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005a0,115,India,1494,Karnataka,17691,Mandya,NO,3000,Member State,1000,0.40978382627,4.42402086847,precipitation,0.1584478877422876,0.1584478877422876,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005a4,115,India,1494,Karnataka,17695,Tumkur,NO,3000,Member State,1000,0.884369413307,9.15524907447,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005a5,115,India,1494,Karnataka,17696,Uttar Kannand,NO,3000,Member State,1000,0.863034480134,8.61203816888,precipitation,0.0071719085807977,0.0071719085807977,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005a7,115,India,1494,Karnataka,70158,Bangalore Rural,NO,3000,Member State,1000,0.483936585346,7.17711543612,precipitation,0.0271274034610826,0.0271274034610826,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005a8,115,India,1494,Karnataka,70159,Bangalore Urban,NO,3000,Member State,1000,0.181516804258,2.77293836191,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_0001000000000000059f,115,India,1494,Karnataka,17690,Kolar,NO,3000,Member State,1000,0.684285324507,6.82655062926,precipitation,0.0024995584504193,0.0024995584504193,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005af,115,India,1494,Karnataka,70166,Udupi,NO,3000,Member State,1997,0.324776435144,4.47398736543,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005ae,115,India,1494,Karnataka,70165,Koppal,NO,3000,Member State,1997,0.468085913445,4.85223438507,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005ad,115,India,1494,Karnataka,70164,Haveri,NO,3000,Member State,1997,0.402374204539,4.07415605423,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_00010000000000000598,115,India,1494,Karnataka,17682,Bijapur,NO,3000,Member State,1997,0.888709983734,6.23599348468,precipitation,0.4856688805938055,0.4856688805938055,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_0001000000000000059a,115,India,1494,Karnataka,17685,Dakshin Kannad,NO,3000,Member State,1997,0.379896635794,4.25483671603,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_0001000000000000059b,115,India,1494,Karnataka,17686,Dharwad,NO,3000,Member State,1997,0.358696368748,4.03747878022,precipitation,0.0675316903703071,0.0675316903703071,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005a1,115,India,1494,Karnataka,17692,Mysore,NO,3000,Member State,1997,0.523124059943,5.51073934174,precipitation,0.1957480579911855,0.1957480579911855,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005a2,115,India,1494,Karnataka,17693,Raichur,NO,3000,Member State,1997,0.712555284955,4.85078126471,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_00010000000000000596,115,India,1494,Karnataka,17680,Bellary,NO,3000,Member State,1997,0.708337262756,6.83886584297,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005a6,115,India,1494,Karnataka,70157,Bagalkot,NO,3000,Member State,1997,0.553821708242,5.77787617692,precipitation,0.9865362580818904,0.9865362580818904,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005a9,115,India,1494,Karnataka,70160,Chamrajnagar,NO,3000,Member State,1997,0.469209556679,5.05047545129,precipitation,0.0397012976916913,0.0397012976916913,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005aa,115,India,1494,Karnataka,70161,Chitradurga,NO,3000,Member State,1997,0.705669080872,5.78520554575,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005ab,115,India,1494,Karnataka,70162,Davanagere,NO,3000,Member State,1997,0.553735624588,5.59315442439,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005ac,115,India,1494,Karnataka,70163,Gadag,NO,3000,Member State,1997,0.389915233002,4.9027012758,precipitation,0.133921498288102,0.133921498288102,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_16_000100000000000005a3,115,India,1494,Karnataka,17694,Shimoga,NO,3000,Member State,1997,0.647171433005,5.89260393244,precipitation,0.0,0.0,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_00010000000000000595,115,India,1494,Karnataka,17679,Belgaum,NO,3000,Member State,1000,1.12651719012,9.3917775844,precipitation,0.4416109352248479,0.4416109352248479,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_00010000000000000597,115,India,1494,Karnataka,17681,Bidar,NO,3000,Member State,1000,0.463418234971,4.6682529696,precipitation,0.2661178591624118,0.2661178591624118,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_00010000000000000599,115,India,1494,Karnataka,17683,Chikmagalur,NO,3000,Member State,1000,0.600026862763,4.97883865607,precipitation,0.0427962273846926,0.0427962273846926,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_0001000000000000059c,115,India,1494,Karnataka,17687,Gulbarga,NO,3000,Member State,1000,1.37726305161,8.97881750526,precipitation,0.0174005877741503,0.0174005877741503,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_0001000000000000059d,115,India,1494,Karnataka,17688,Hassan,NO,3000,Member State,1000,0.565800264772,5.52801567818,precipitation,0.8117616807885485,0.8117616807885485,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005a0,115,India,1494,Karnataka,17691,Mandya,NO,3000,Member State,1000,0.40978382627,4.42402086847,precipitation,1.2747437167641849,1.2747437167641849,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_0001000000000000059f,115,India,1494,Karnataka,17690,Kolar,NO,3000,Member State,1000,0.684285324507,6.82655062926,precipitation,0.8239397439811211,0.8239397439811211,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005a4,115,India,1494,Karnataka,17695,Tumkur,NO,3000,Member State,1000,0.884369413307,9.15524907447,precipitation,0.4141461619291494,0.4141461619291494,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005a5,115,India,1494,Karnataka,17696,Uttar Kannand,NO,3000,Member State,1000,0.863034480134,8.61203816888,precipitation,0.0331668537807094,0.0331668537807094,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005a7,115,India,1494,Karnataka,70158,Bangalore Rural,NO,3000,Member State,1000,0.483936585346,7.17711543612,precipitation,1.257380737759394,1.257380737759394,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005af,115,India,1494,Karnataka,70166,Udupi,NO,3000,Member State,1997,0.324776435144,4.47398736543,precipitation,0.0,0.0,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_0001000000000000059e,115,India,1494,Karnataka,17689,Kodagu,NO,3000,Member State,1000,0.340390758262,3.89778200859,precipitation,1.2221020010714063,1.2221020010714063,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005ae,115,India,1494,Karnataka,70165,Koppal,NO,3000,Member State,1997,0.468085913445,4.85223438507,precipitation,0.0468908764318338,0.0468908764318338,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005a8,115,India,1494,Karnataka,70159,Bangalore Urban,NO,3000,Member State,1000,0.181516804258,2.77293836191,precipitation,1.3053536870485924,1.3053536870485924,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005ac,115,India,1494,Karnataka,70163,Gadag,NO,3000,Member State,1997,0.389915233002,4.9027012758,precipitation,0.637635280429425,0.637635280429425,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_00010000000000000596,115,India,1494,Karnataka,17680,Bellary,NO,3000,Member State,1997,0.708337262756,6.83886584297,precipitation,0.2574817020746606,0.2574817020746606,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_00010000000000000598,115,India,1494,Karnataka,17682,Bijapur,NO,3000,Member State,1997,0.888709983734,6.23599348468,precipitation,0.0,0.0,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_0001000000000000059a,115,India,1494,Karnataka,17685,Dakshin Kannad,NO,3000,Member State,1997,0.379896635794,4.25483671603,precipitation,0.5169667383335148,0.5169667383335148,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_0001000000000000059b,115,India,1494,Karnataka,17686,Dharwad,NO,3000,Member State,1997,0.358696368748,4.03747878022,precipitation,0.4948461388370878,0.4948461388370878,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005a1,115,India,1494,Karnataka,17692,Mysore,NO,3000,Member State,1997,0.523124059943,5.51073934174,precipitation,1.3379388463203283,1.3379388463203283,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005ad,115,India,1494,Karnataka,70164,Haveri,NO,3000,Member State,1997,0.402374204539,4.07415605423,precipitation,0.8220495591988639,0.8220495591988639,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005a3,115,India,1494,Karnataka,17694,Shimoga,NO,3000,Member State,1997,0.647171433005,5.89260393244,precipitation,0.0106486285060012,0.0106486285060012,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005a6,115,India,1494,Karnataka,70157,Bagalkot,NO,3000,Member State,1997,0.553821708242,5.77787617692,precipitation,0.0602550026372959,0.0602550026372959,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005a9,115,India,1494,Karnataka,70160,Chamrajnagar,NO,3000,Member State,1997,0.469209556679,5.05047545129,precipitation,2.122583984548398,2.122583984548398,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005aa,115,India,1494,Karnataka,70161,Chitradurga,NO,3000,Member State,1997,0.705669080872,5.78520554575,precipitation,0.0028701939504873,0.0028701939504873,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005ab,115,India,1494,Karnataka,70162,Davanagere,NO,3000,Member State,1997,0.553735624588,5.59315442439,precipitation,0.2074185328243048,0.2074185328243048,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_17_000100000000000005a2,115,India,1494,Karnataka,17693,Raichur,NO,3000,Member State,1997,0.712555284955,4.85078126471,precipitation,0.0,0.0,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_00010000000000000595,115,India,1494,Karnataka,17679,Belgaum,NO,3000,Member State,1000,1.12651719012,9.3917775844,precipitation,3.944474312538065,3.944474312538065,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_00010000000000000597,115,India,1494,Karnataka,17681,Bidar,NO,3000,Member State,1000,0.463418234971,4.6682529696,precipitation,2.001714392472582,2.001714392472582,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_00010000000000000599,115,India,1494,Karnataka,17683,Chikmagalur,NO,3000,Member State,1000,0.600026862763,4.97883865607,precipitation,6.477639402377066,6.477639402377066,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_0001000000000000059c,115,India,1494,Karnataka,17687,Gulbarga,NO,3000,Member State,1000,1.37726305161,8.97881750526,precipitation,1.2551890530594372,1.2551890530594372,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_0001000000000000059d,115,India,1494,Karnataka,17688,Hassan,NO,3000,Member State,1000,0.565800264772,5.52801567818,precipitation,8.410838333437752,8.410838333437752,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_000100000000000005a0,115,India,1494,Karnataka,17691,Mandya,NO,3000,Member State,1000,0.40978382627,4.42402086847,precipitation,7.157998066607642,7.157998066607642,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_0001000000000000059f,115,India,1494,Karnataka,17690,Kolar,NO,3000,Member State,1000,0.684285324507,6.82655062926,precipitation,5.146506237573488,5.146506237573488,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_000100000000000005a4,115,India,1494,Karnataka,17695,Tumkur,NO,3000,Member State,1000,0.884369413307,9.15524907447,precipitation,5.273765021377802,5.273765021377802,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_000100000000000005a5,115,India,1494,Karnataka,17696,Uttar Kannand,NO,3000,Member State,1000,0.863034480134,8.61203816888,precipitation,1.1547273914815466,1.1547273914815466,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_000100000000000005a7,115,India,1494,Karnataka,70158,Bangalore Rural,NO,3000,Member State,1000,0.483936585346,7.17711543612,precipitation,6.556922116636562,6.556922116636562,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_000100000000000005af,115,India,1494,Karnataka,70166,Udupi,NO,3000,Member State,1997,0.324776435144,4.47398736543,precipitation,0.3894985468660341,0.3894985468660341,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_0001000000000000059e,115,India,1494,Karnataka,17689,Kodagu,NO,3000,Member State,1000,0.340390758262,3.89778200859,precipitation,6.472845727305735,6.472845727305735,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_000100000000000005a8,115,India,1494,Karnataka,70159,Bangalore Urban,NO,3000,Member State,1000,0.181516804258,2.77293836191,precipitation,7.221966783190071,7.221966783190071,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_000100000000000005ae,115,India,1494,Karnataka,70165,Koppal,NO,3000,Member State,1997,0.468085913445,4.85223438507,precipitation,2.213641732700017,2.213641732700017,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_000100000000000005ac,115,India,1494,Karnataka,70163,Gadag,NO,3000,Member State,1997,0.389915233002,4.9027012758,precipitation,4.344696241197393,4.344696241197393,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_000100000000000005ad,115,India,1494,Karnataka,70164,Haveri,NO,3000,Member State,1997,0.402374204539,4.07415605423,precipitation,3.1572331695279465,3.1572331695279465,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_00010000000000000596,115,India,1494,Karnataka,17680,Bellary,NO,3000,Member State,1997,0.708337262756,6.83886584297,precipitation,2.8995607319526835,2.8995607319526835,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_18_00010000000000000598,115,India,1494,Karnataka,17682,Bijapur,NO,3000,Member State,1997,0.888709983734,6.23599348468,precipitation,1.4149065000195489,1.4149065000195489,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
